organelle,human_ensembl,unique_species,species_list,fisher_stat,fisher_p,fisher_padj,direction_conserved
Nucleus,ENSG00000101224,3,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Homo sapiens,Homo sapiens,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",401.240743587917,1.54072838978796e-54,9.18274120313624e-53,mixed
Nucleus,ENSG00000128944,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",69.846689687795,6.99205682122562e-07,1.09090729462054e-06,down
Nucleus,ENSG00000132646,6,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Arabidopsis thaliana,Arabidopsis thaliana,Drosophila melanogaster,Arabidopsis thaliana,Arabidopsis thaliana,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Arabidopsis thaliana,Arabidopsis thaliana,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Saccharomyces cerevisiae,Homo sapiens,Homo sapiens,Drosophila melanogaster",488.967216302506,4.14139589310024e-64,4.11378658714624e-62,mixed
Nucleus,ENSG00000169679,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",85.9540026348871,1.65672308879583e-09,3.22682013373305e-09,down
Nucleus,ENSG00000101003,5,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Saccharomyces cerevisiae,Homo sapiens,Homo sapiens,Drosophila melanogaster",110.449887890284,5.42365493981639e-09,1.0101557325408e-08,down
Nucleus,ENSG00000088325,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",76.6809263895,5.65035652764785e-08,9.56708093885829e-08,down
Nucleus,ENSG00000149636,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",39.0382154228702,0.0139703861202601,0.0160122117839904,down
Nucleus,ENSG00000101447,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",67.305823947559,1.74340352968174e-06,2.61072488364402e-06,down
Nucleus,ENSG00000114346,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",297.761048077864,3.1695761495279e-33,3.37333461628327e-32,down
Nucleus,ENSG00000145386,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",212.218978214831,7.56681159842765e-27,4.79768054538604e-26,down
Nucleus,ENSG00000143549,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",42.3611358300992,0.00565050265509377,0.00661192152316719,down
Nucleus,ENSG00000171566,5,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Saccharomyces cerevisiae,Homo sapiens,Homo sapiens,Drosophila melanogaster",122.366773526705,8.48877040747272e-11,1.78144618410343e-10,mixed
Nucleus,ENSG00000173207,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Arabidopsis thaliana,Arabidopsis thaliana,Arabidopsis thaliana,Arabidopsis thaliana,Mus musculus,Homo sapiens,Homo sapiens,Caenorhabditis elegans,Mus musculus,Arabidopsis thaliana,Arabidopsis thaliana,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",206.083884633215,8.16711148707075e-23,4.19620555715014e-22,mixed
Nucleus,ENSG00000160783,1,"Homo sapiens,Homo sapiens,Homo sapiens,Homo sapiens",51.703745029514,1.91997166044528e-08,3.42605721444727e-08,mixed
Nucleus,ENSG00000260238,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",77.6129967529779,9.94209568242314e-09,1.79560273537097e-08,down
Nucleus,ENSG00000175305,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",198.088391482188,1.54948188099902e-23,8.10080000943347e-23,down
Nucleus,ENSG00000136824,5,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Saccharomyces cerevisiae,Homo sapiens,Homo sapiens,Drosophila melanogaster",183.591019683839,9.75770344988845e-18,3.54609222934971e-17,down
Nucleus,ENSG00000142945,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",245.072432955391,3.25247475664354e-24,1.76224995905413e-23,down
Nucleus,ENSG00000173846,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Homo sapiens,Homo sapiens,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Saccharomyces cerevisiae,Homo sapiens,Homo sapiens",125.039869527042,2.4488496871509e-12,5.83805765416776e-12,down
Nucleus,ENSG00000134690,3,"Mus musculus,Mus musculus,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Drosophila melanogaster",95.4855822106853,2.69652417247531e-09,5.15105258588232e-09,down
Nucleus,ENSG00000180198,5,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Arabidopsis thaliana,Drosophila melanogaster,Arabidopsis thaliana,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Arabidopsis thaliana,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",78.4078229331551,0.00108729843820905,0.00136140728817772,down
Nucleus,ENSG00000109819,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",99.8187884107862,1.35724894267224e-12,3.34264615633328e-12,down
Nucleus,ENSG00000111445,6,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Arabidopsis thaliana,Arabidopsis thaliana,Arabidopsis thaliana,Drosophila melanogaster,Arabidopsis thaliana,Arabidopsis thaliana,Arabidopsis thaliana,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Mus musculus,Arabidopsis thaliana,Arabidopsis thaliana,Arabidopsis thaliana,Mus musculus,Mus musculus,Mus musculus,Saccharomyces cerevisiae,Homo sapiens,Homo sapiens,Drosophila melanogaster",239.270913753198,4.67959498762873e-22,2.2492246876022e-21,down
Nucleus,ENSG00000184445,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",120.257058252116,5.25299229470463e-11,1.12618108188632e-10,down
Nucleus,ENSG00000122966,3,"Mus musculus,Mus musculus,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",86.9135569947565,1.7330895120712e-08,3.11120888311578e-08,down
Nucleus,ENSG00000166508,6,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Arabidopsis thaliana,Drosophila melanogaster,Arabidopsis thaliana,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Arabidopsis thaliana,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Saccharomyces cerevisiae,Homo sapiens,Homo sapiens,Drosophila melanogaster",247.508659669961,5.96387941000589e-28,4.33472210776038e-27,down
Nucleus,ENSG00000164109,6,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Arabidopsis thaliana,Drosophila melanogaster,Arabidopsis thaliana,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Arabidopsis thaliana,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Saccharomyces cerevisiae,Homo sapiens,Homo sapiens,Drosophila melanogaster",227.567924730359,7.98073327444853e-24,4.24689020676011e-23,down
Nucleus,ENSG00000070950,3,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Saccharomyces cerevisiae,Homo sapiens,Homo sapiens",26.0054452990401,0.352888688348829,0.372910741588479,down
Nucleus,ENSG00000111247,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",158.14517619715,1.37261052449981e-22,6.9328463779821e-22,down
Nucleus,ENSG00000079616,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",48.9882157730436,0.000802031662928234,0.00100846175338656,down
Nucleus,ENSG00000077514,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",57.0840880478321,5.96908629145485e-05,8.01255727411507e-05,down
Nucleus,ENSG00000166851,3,"Mus musculus,Mus musculus,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",119.070222432216,7.19019040888612e-14,1.98395994615562e-13,down
Nucleus,ENSG00000148773,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",217.551872048649,4.03852556771952e-34,4.62877161223238e-33,down
Nucleus,ENSG00000151725,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",32.4905642292766,0.0694086099678175,0.0763238589314007,down
Nucleus,ENSG00000091651,3,"Mus musculus,Mus musculus,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",48.2677081718686,0.0100262687230163,0.0115360157508064,down
Nucleus,ENSG00000149554,5,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Saccharomyces cerevisiae,Homo sapiens,Homo sapiens,Drosophila melanogaster",163.915899729986,2.57714364998759e-16,8.4394374472121e-16,mixed
Nucleus,ENSG00000157456,5,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Arabidopsis thaliana,Arabidopsis thaliana,Drosophila melanogaster,Arabidopsis thaliana,Arabidopsis thaliana,Mus musculus,Homo sapiens,Homo sapiens,Caenorhabditis elegans,Mus musculus,Arabidopsis thaliana,Arabidopsis thaliana,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",345.410197876903,9.16773557186701e-46,1.82132346694425e-44,mixed
Nucleus,ENSG00000137807,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",329.997378869811,4.56203204028339e-42,7.55269748891362e-41,mixed
Nucleus,ENSG00000075131,5,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Saccharomyces cerevisiae,Homo sapiens,Homo sapiens,Drosophila melanogaster",97.6547651135802,3.77068239524193e-07,6.0738559663897e-07,down
Nucleus,ENSG00000174442,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",105.453809152624,9.73151167289876e-09,1.76828687714868e-08,mixed
Nucleus,ENSG00000183763,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",87.5127292429896,3.53120309606035e-06,5.2093986268613e-06,down
Nucleus,ENSG00000168411,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",42.8823999135684,0.00487889017370531,0.00574667696349479,down
Nucleus,ENSG00000160957,3,"Mus musculus,Mus musculus,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",53.882799105614,0.0023111714968687,0.00279971181327997,down
Nucleus,ENSG00000066279,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",184.156576829939,1.57956484439182e-22,7.71656268243875e-22,mixed
Nucleus,ENSG00000144554,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",143.901189766797,1.78358665994883e-15,5.53655025692449e-15,mixed
Nucleus,ENSG00000051341,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",148.007661501367,2.61543945978563e-14,7.3528392360011e-14,down
Nucleus,ENSG00000090889,1,"Homo sapiens,Homo sapiens,Homo sapiens,Homo sapiens",12.4091523438825,0.133860790635366,0.143491063342947,mixed
Nucleus,ENSG00000226650,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Mus musculus,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",298.573661247732,4.21529824768417e-37,5.23399532420785e-36,down
Nucleus,ENSG00000136492,3,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Homo sapiens,Homo sapiens,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",97.5585602936371,4.49349897627161e-09,8.47508034765153e-09,down
Nucleus,ENSG00000125319,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",29.4790271430048,0.131685996800932,0.141669411720858,down
Nucleus,ENSG00000121152,4,"Mus musculus,Mus musculus,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Saccharomyces cerevisiae,Homo sapiens,Homo sapiens,Drosophila melanogaster",71.781170056733,2.79205087541305e-05,3.9062495815638e-05,down
Nucleus,ENSG00000075188,3,"Mus musculus,Mus musculus,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",61.134561690999,0.000291134243325289,0.000378855914894917,down
Nucleus,ENSG00000132436,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",58.4451861699678,3.78404142825076e-05,5.26936610102208e-05,down
